Список населенных пунктов Беларуси и их географические координаты.		
		
Количество населенных пунктов: 21088		
Дата: 01-09-2019		

Разработка: Павленко Александр		https://jugit.wordpress.com/
            Пухлов Дмитрий		dmitri.poukhlov@gmail.com
            Савчук Роман		@wassmor_21


Описание полей БД:		
Название населенного пункта (NAME)		
Область (OBL)     		
Район (RAION)     		
Сельский (поселковый) совет (SOVET)     		
Тип населенного пункта (TIP)
Географических координаты - широта, десятичный формат (LATITUDE)
Географических координаты - долгота, десятичный формат (LONGITUDE)
Географических координаты - широта, формат градусы/минуты/секунды (DMS_LAT)
Географических координаты - долгота, формат градусы/минуты/секунды (DMS_LONG)
Военная система прямоугольных координат (MGRS)

Примечание: 
корректность базы данных проверялась выборочно
Район, Сельский совет и Тип может несоответствовать выбранному населенному пункту

Источники информации:
http://geonames.nga.mil/gns/html/
https://www.bygeo.ru/materialy/naselenie-belarusi/421-naselennye-punkty-belarusi-odnim-spiskom-skachat-v-formate-excel.html


						
						

NAME	OBL	RAION	SOVET	TIP	LATITUDE	LONGITUDE
Белица	ГРОДНЕНСКАЯ ОБЛАСТЬ	Лидский	Белицкий	аг.	53,650203	25,315819
Затеклясье	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Стайский	д.	54,876	28,4927
Косари	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	55,0241	28,3124
Казимирово	ВИТЕБСКАЯ ОБЛАСТЬ	Браславский	Видзовский	д.	54,9759	28,3822
Вархи	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Первомайский	д.	55,5749	29,9808
Полешино	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Вайханский	д.	55,483	29,7323
Березняки	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Вайханский	д.	55,4195	29,769
Заозерье	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Залесский	х.	54,9921	28,6536
Веркуды	ВИТЕБСКАЯ ОБЛАСТЬ	Ушачский	Веркудский	аг.	55,2058	28,9175
Вороничи	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	55,3267	28,6443
Зябки	ВИТЕБСКАЯ ОБЛАСТЬ	Верхнедвинский	Дерновичский	д.	55,2512	28,1658
Дещенка	МИНСКАЯ ОБЛАСТЬ	Узденский	Дещенский	аг.	53,5798	27,4615
Дзержинск	МИНСКАЯ ОБЛАСТЬ			г.	53,6832	27,138
Дукора	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Дукорский	аг.	53,6786	27,94
Привольный	МИНСКАЯ ОБЛАСТЬ	Минский	Луговослободской	п.	53,7969	27,7967
Большие Новоселки	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Дзержинский	д.	53,742	27,1107
Фаниполь	МИНСКАЯ ОБЛАСТЬ	Дзержинский		г.	53,7445	27,3273
Михановичи	МИНСКАЯ ОБЛАСТЬ	Минский	Михановичский	д.	53,7423	27,6872
Светлые	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Бычихинский	д.	55,6686	29,9971
Черкассы	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Фанипольский	аг.	53,7662	27,3347
Атолино	МИНСКАЯ ОБЛАСТЬ	Минский	Сеницкий	аг.	53,7817	27,4346
Прилуки	МИНСКАЯ ОБЛАСТЬ	Минский	Сеницкий	д.	53,7928	27,4524
Свислочь	МИНСКАЯ ОБЛАСТЬ	Пуховичский		гп	53,6404	27,9199
Дружный	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Свислочский поселковый Совет	п.	53,6238	27,8977
Литвяны	МИНСКАЯ ОБЛАСТЬ	Узденский	Литвянский	аг.	53,5074	27,1352
Заполье	МИНСКАЯ ОБЛАСТЬ	Клецкий	Нагорновский	д.	53,7737	27,9945
Моторово	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Голоцкий	д.	53,7404	27,8607
Рубилки	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Рубилковский	д.	53,6902	27,409
Зелёная	МИНСКАЯ ОБЛАСТЬ	Минский	Ждановичский	д.	53,9777	27,29
Дворище	МИНСКАЯ ОБЛАСТЬ	Воложинский	Узболотский	д.	53,7998	27,2368
Юцки	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Демидовичский	д.	53,7833	27,1485
Вязань	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Фанипольский	д.	53,7447	27,2984
Хатежино	МИНСКАЯ ОБЛАСТЬ	Минский	Хатежинский	д.	53,9094	27,3069
Седча	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Пережирский	д.	53,6711	27,7475
Шацк	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Шацкий	аг.	53,4307	27,6953
Ворона	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Ворнянский	д.	54,7567	25,9609
Лоша	МИНСКАЯ ОБЛАСТЬ	Узденский	Лошанский	д.	53,421	27,4086
Слобода	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Улльский	д.	55,1863	28,844
Скирмантово	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Путчинский	д.	53,8401	27,0563
Птичанская	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Новоселковский	д.	53,4635	27,8536
Крупица	МИНСКАЯ ОБЛАСТЬ	Минский	Крупицкий	аг.	53,6792	27,5287
Сосны	МИНСКАЯ ОБЛАСТЬ	Любанский	Коммунаровский	аг.	53,8266	27,772
Цнянка	МИНСКАЯ ОБЛАСТЬ	Минский	Папернянский	д.	53,9692	27,532
Энергетиков	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Негорельский	п.	53,5871	27,0535
Щомыслица	МИНСКАЯ ОБЛАСТЬ	Минский	Щомыслицкий	аг.	53,8211	27,4522
Юбилейный	МИНСКАЯ ОБЛАСТЬ	Минский	Сеницкий	п.	53,8191	27,5215
Бордиловка	МИНСКАЯ ОБЛАСТЬ	Минский	Михановичский	д.	53,7073	27,6807
Узляны	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Узлянский	д.	53,6238	27,7152
Узда	МИНСКАЯ ОБЛАСТЬ			г.	53,4627	27,2137
Цитва	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Руденский поселковый Совет	д.	53,5486	27,8628
Жары	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Крипульский	д.	55,078	28,6608
Завечелье	ВИТЕБСКАЯ ОБЛАСТЬ	Ушачский	Сорочинский	д.	55,1279	28,7399
Гарбузы	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Негорельский	д.	53,569	27,0744
Котловка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Трокеникский	д.	54,7169	25,7473
Рытань	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Кемелишковский	аг.	54,8441	25,9659
Трокеники-1	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Трокеникский	д.	54,7536	25,8905
Лепель	ВИТЕБСКАЯ ОБЛАСТЬ			г.	54,8814	28,699
Липск	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Березинский	д.	54,8512	28,1756
Липовец	ВИТЕБСКАЯ ОБЛАСТЬ	Ушачский	Ушачский	д.	55,1592	28,6167
Кубличи	ВИТЕБСКАЯ ОБЛАСТЬ	Ушачский	Кубличский	аг.	55,1604	28,3417
Крайцы	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Домжерицкий	д.	54,6685	28,2733
Караевичи	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Горский	д.	54,9186	28,9954
Пышно	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Пышненский	д.	54,9575	28,4851
Осетище	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Березинский	д.	54,8661	28,3791
Судиловичи	ВИТЕБСКАЯ ОБЛАСТЬ	Дубровенский	Застенковский	д.	55,1125	28,4561
Заволочицы	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Заволочицкий	аг.	53,067	28,67
Стаи	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	54,8864	28,6247
Сорочино	ВИТЕБСКАЯ ОБЛАСТЬ	Миорский	Язненский	х.	55,2036	28,7529
Паулье	ВИТЕБСКАЯ ОБЛАСТЬ	Ушачский	Веркудский	д.	55,259	28,8863
Слобода	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Улльский	д.	54,7634	28,6688
Селище	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Верховский	д.	55,1989	28,4307
Старое Село	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Летчанский	д.	55,0413	28,7019
Псуя	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Псуевский	аг.	55,206	28,1598
Прозороки	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Прозорокский	аг.	55,2906	28,2198
Прошково	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Зябковский	д.	55,232	28,063
Острово	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Псуевский	д.	55,1358	28,1351
Камень	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Каменский	аг.	55,0146	28,8835
Гомель	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	аг.	55,2987	28,7739
Григоровичи	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Волосовичский	д.	54,7892	28,9444
Глинное	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Березинский	д.	54,8929	28,0051
Мосар	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Уделовский	д.	55,097	28,8041
Велевщина	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Слободской	д.	54,7267	28,5782
Домжерицы	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Домжерицкий	д.	54,7392	28,3168
Черцы	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Лепельский	д.	54,8426	28,8569
Бортники	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Плисский	д.	55,3081	28,0335
Великие Дольцы	ВИТЕБСКАЯ ОБЛАСТЬ	Ушачский	Великодолецкий	аг.	55,0664	28,4465
Бабыничи	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Бабыничский	д.	55,2772	28,4103
Боброво	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Межанский	д.	55,0173	28,9943
Березино	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Березинский	д.	54,9065	28,1929
Бересневка	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Бегомльский поселковый Совет	д.	54,7962	28,0797
Бегомль	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий		гп	54,7316	28,0577
Бабцы	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Бегомльский поселковый Совет	д.	54,7591	28,1352
Уша	МИНСКАЯ ОБЛАСТЬ	Березинский	Ушанский	аг.	53,9841	28,8328
Дуброва	МИНСКАЯ ОБЛАСТЬ	Борисовский	Моисеевщинский	д.	53,5695	28,571
Новые Волосовичи	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Волосовичский	д.	54,7607	28,8407
Волча	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Бегомльский поселковый Совет	д.	54,6925	28,1026
Рованичи	МИНСКАЯ ОБЛАСТЬ	Червенский	Рованичский	аг.	53,8854	28,6108
Червень	МИНСКАЯ ОБЛАСТЬ			г.	53,7059	28,4313
Натальевск	МИНСКАЯ ОБЛАСТЬ	Червенский	Колодежский	д.	53,7275	28,4325
Бродец	МИНСКАЯ ОБЛАСТЬ	Березинский	Селибский	д.	53,6857	28,989
Правда	МИНСКАЯ ОБЛАСТЬ	Червенский	Руднянский	д.	53,8203	28,3954
Красный Октябрь	МИНСКАЯ ОБЛАСТЬ	Борисовский	Пригородный	д.	53,51	28,4008
Любишино	МИНСКАЯ ОБЛАСТЬ	Червенский	Колодежский	аг.	53,7474	28,4902
Брицаловичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Липенский	д.	53,3747	28,8298
Лапичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Лапичский	аг.	53,4354	28,5376
Ёдки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Лидский	Третьяковский	аг.	53,8515	25,3598
Светлый Бор	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Туринский	д.	53,5816	28,2933
Марьина Горка	МИНСКАЯ ОБЛАСТЬ			г.	53,509	28,147
Ушачи	ВИТЕБСКАЯ ОБЛАСТЬ			гп	55,179	28,6158
Матеевичи	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Сутинский	д.	53,3626	28,1969
Красный Дар	МИНСКАЯ ОБЛАСТЬ	Березинский	Поплавский	д.	53,8448	28,6679
Гродзянка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Гродзянский	д.	53,5492	28,7448
Кленник	МИНСКАЯ ОБЛАСТЬ	Смолевичский	Курганский	аг.	53,94	28,4132
Хутор	МИНСКАЯ ОБЛАСТЬ	Березинский	Маческий	д.	53,7595	28,6835
Каменичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Гродзянский	аг.	53,5404	28,8363
Иваничи	МИНСКАЯ ОБЛАСТЬ	Червенский	Клинокский	д.	53,6628	28,3294
Жуковец	МИНСКАЯ ОБЛАСТЬ	Березинский	Березинский	д.	53,9617	28,9371
Жорновка	МИНСКАЯ ОБЛАСТЬ	Березинский	Березинский	д.	53,8872	28,9781
Ляжино	МИНСКАЯ ОБЛАСТЬ	Березинский	Ушанский	д.	53,8966	28,798
Сосновый	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Лапичский	п.	53,4217	28,4772
Болоча	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Пуховичский	д.	53,543	28,4172
Богушевичи	МИНСКАЯ ОБЛАСТЬ	Березинский	Богушевичский	аг.	53,7106	28,8237
Гребенец	МИНСКАЯ ОБЛАСТЬ	Червенский	Червенский	д.	53,618	28,4948
Липень	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Липенский	аг.	53,4133	28,8226
Хотилы	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Яревский	аг.	55,144	26,8044
Козики	БРЕСТСКАЯ ОБЛАСТЬ	Ивацевичский	Козикский	д.	52,6151	25,5598
Брусы	МИНСКАЯ ОБЛАСТЬ	Борисовский	Пригородный	д.	54,7659	26,961
Турин	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Туринский	аг.	53,5862	28,239
Гомоновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Лапичский	д.	53,489	28,4954
Заозерная	БРЕСТСКАЯ ОБЛАСТЬ	Малоритский	Олтушский	д.	51,6777	23,9206
Збунин	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Знаменский	д.	51,8294	23,6495
Старое Роматово	БРЕСТСКАЯ ОБЛАСТЬ	Малоритский	Великоритский	д.	51,8962	23,9738
Выгонощи	БРЕСТСКАЯ ОБЛАСТЬ	Ивацевичский	Выгонощанский	д.	52,616667	25,916667
Новые Милевичи	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Милевичский	д.	52,4319	27,6083
Драчково	МИНСКАЯ ОБЛАСТЬ	Смолевичский	Драчковский	аг.	53,8205	28,077
Колодежи	МИНСКАЯ ОБЛАСТЬ	Червенский	Колодежский	д.	53,7186	28,5685
Копацевичи	МИНСКАЯ ОБЛАСТЬ	Солигорский	Копацевичский	д.	52,6307	27,3796
Дворчаны	ВИТЕБСКАЯ ОБЛАСТЬ	Миорский	Узменский	д.	55,0796	26,7479
Червоное	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Червоненский	п.	52,3637	27,9081
Лелюки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Лелюкинский	д.	53,8805	25,9261
Хоростово	МИНСКАЯ ОБЛАСТЬ	Солигорский	Хоростовский	д.	52,4966	27,2849
Хильчицы	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Рычевский	д.	52,0286	27,6356
Гричиновичи	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Ленинский	д.	52,3881	27,3625
Грабово	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Милевичский	д.	52,512	27,6163
Гоцк	МИНСКАЯ ОБЛАСТЬ	Солигорский	Гоцкий	аг.	52,5215	27,1385
Войнилово	МИНСКАЯ ОБЛАСТЬ	Червенский	Червенский	аг.	53,7625	28,3495
Валевачи	МИНСКАЯ ОБЛАСТЬ	Червенский	Валевачский	аг.	53,7534	28,1555
Верхмень	МИНСКАЯ ОБЛАСТЬ	Смолевичский	Курганский	д.	53,9421	28,2416
Гребенка	МИНСКАЯ ОБЛАСТЬ	Минский	Михановичский	д.	53,8313	28,2431
Горки	МИНСКАЯ ОБЛАСТЬ	Любанский	Реченский	п.	53,6545	28,6181
Ладеники	ГРОДНЕНСКАЯ ОБЛАСТЬ	Новогрудский	Ладеникский	аг.	53,6356	25,764
Крупово	ГРОДНЕНСКАЯ ОБЛАСТЬ	Лидский	Круповский	аг.	53,9262	25,1967
Стаховцы	МИНСКАЯ ОБЛАСТЬ	Мядельский	Занарочский	д.	54,7753	26,7739
Спонды	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Спондовский	д.	54,9084	26,2404
Подольцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Подольский	аг.	54,8647	26,0972
Ситники	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Ананичский	аг.	53,6206	28,1415
Новищино	МИНСКАЯ ОБЛАСТЬ	Борисовский	Забашевичский	д.	53,9857	28,6279
Дехань	МИНСКАЯ ОБЛАСТЬ	Смолевичский	Драчковский	д.	53,86	28,0113
Дубровка	МИНСКАЯ ОБЛАСТЬ	Березинский	Капланецкий	д.	53,4553	28,1133
Погорелое	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Клетненский	д.	53,4953	28,6605
Пекалин	МИНСКАЯ ОБЛАСТЬ	Смолевичский	Пекалинский	д.	53,9088	28,1226
